stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.049153,0,7870,-76.164221,,,,ERIE BLVD W,600 Erie Blvd W,0,7870,
43.063349,0,10723,-76.136136,,,,,Oak St & Park St,0,10723,
43.090036,0,4485,-76.173038,,,,,Buckley Rd & Drexler Ave S,0,4485,
42.933497,0,12158,-76.556659,,,,,S Lewis St & E Genesee St,0,12158,
42.934723,0,12159,-76.556702,,,,,Lewis St & Lawton Ave,0,12159,
42.933079,0,12154,-76.563027,,,,,E Genesee St & Seminary Ave,0,12154,
42.933164,0,12155,-76.561265,,,,,E Genesee St & Owasco St,0,12155,
42.93325,0,12156,-76.559011,,,,,E Genesee St & Fulton St,0,12156,
42.933288,0,12157,-76.557989,,,,,E Genesee St & Hoffman St,0,12157,
43.077548,0,6300,-76.147904,,,,,Court St & Kenwood Ave,0,6300,
42.932476,0,12152,-76.564662,,,,,E Genesee St & Loop Rd,0,12152,
43.073858,0,10134,-76.215398,,,,,New York State Fair (Across from Gate 2),0,10134,
43.030937,0,10136,-76.142875,,,,,Oakwood Ave & Garfield Ave,0,10136,
43.131388,0,10133,-76.312533,,,,,Delwood Dr & Village Blvd S,0,10133,
43.044373,0,10138,-76.140276,,,,,Harrison St & Sarah Loguen St,0,10138,
43.047468,0,10428,-76.177181,,,,,W Fayette St & Syracuse St,0,10428,
43.13315,0,9319,-76.316216,,,,,562-577 Village Blvd N,0,9319,
43.152248,0,9318,-76.332327,,,,DOWNER ST & CANTON ST,31Downer St,0,9318,
43.047979,0,10422,-76.162236,,,,,W Fayette St & Niagara St,0,10422,
43.047577,0,10423,-76.163816,,,,,W Fayette St & Tioga St,0,10423,
43.30831,0,9647,-76.152265,,,,,Route 11 & Hungry Lane Rd,0,9647,
43.28768,0,9646,-76.14677,,,,,Route 11 & County Highway 12,0,9646,
43.152119,0,9313,-76.337814,,,,,Downer St & McHarrie St,0,9313,
43.237334,0,9640,-76.138058,,,,,Kathan Rd & Washington St,0,9640,
43.047184,0,10424,-76.165445,,,,,W Fayette St & Oswego St,0,10424,
43.0468,0,10425,-76.167075,,,,,W Fayette St & Seneca St,0,10425,
43.136183,0,8953,-76.224748,,,,,Oswego Rd & Elmcrest Rd,0,8953,
43.02388,0,1632,-76.128761,,,,,E Colvin St & Comstock Ave,0,1632,
43.023835,0,1633,-76.128576,,,,,E Colvin St & Comstock Ave,0,1633,
43.042579,0,6853,-76.136602,,,,,S Crouse Ave & E Adams St,0,6853,
43.026196,0,1636,-76.135727,,,,,E Colvin St & Jamesville Ave,0,1636,
43.026213,0,1639,-76.135431,,,,,E Colvin St & Jamesville Ave,0,1639,
43.069265,0,568,-76.098441,,,,,James St & Walter Dr,0,568,
43.069334,0,569,-76.096576,,,,,James St & E Milford Dr,0,569,
43.123232,0,2817,-76.289028,,,,,State Fair Blvd & Walker Blvd,0,2817,
43.082296,0,6469,-76.129896,,,,,Lyncourt Dr & S Berwick Rd,0,6469,
43.069195,0,560,-76.099897,,,,,James St & Lamson St,0,560,
43.069185,0,562,-76.099058,,,,,James St & W Milford Dr,0,562,
43.06922,0,566,-76.098527,,,,,James St & Walter Dr,0,566,
43.058831,0,6858,-76.10303,,,,,Burnet Ave & Nichols Ave,0,6858,
43.204931,0,14255,-75.417938,,,,,Shady Grove Trailer Park,0,14255,
43.067802,0,18287,-76.203613,,,,,Willis Ave Lot,0,18287,
43.148623,0,14705,-76.180254,,,,,Majestic Dr & Alfred Dr,0,14705,
43.072675,0,18285,-76.213448,,,,,NYS Fair - Destiny USA,0,18285,
43.023887,0,14702,-76.174762,,,,,S Geddes St & Bellevue Hts Church,0,14702,
43.121621,0,18280,-76.18579,,,,,Henry Clay Blvd & Crossroads Park,0,18280,
43.121397,0,18281,-76.185926,,,,,Henry Clay Blvd & Crossroads Park,0,18281,
43.204557,0,14259,-75.425364,,,,,E Dominick St & Brennon Ave,0,14259,
43.118944,0,14709,-76.184927,,,,,W Taft Rd & Henry Clay Blvd,0,14709,
43.121365,0,14708,-76.175005,,,,,W Taft Rd & Diamond Rd,0,14708,
43.044405,0,5425,-76.147532,,,,S STATE ST & HARRISON ST,S State St & Harrison St,0,5425,
43.059914,0,1187,-76.150829,,,,,Ash St & N Townsend St,0,1187,
43.044314,0,5427,-76.14499,,,,HARRISON ST & S TOWNSEND ST,Harrison St & S Townsend St,0,5427,
43.04428,0,5426,-76.147495,,,,,S State St & Harrison St,0,5426,
43.060222,0,1180,-76.2128,,,,,Woods Rd & 3rd St,0,1180,
43.05249,0,8540,-76.194836,,,,,Avery Ave & Herkimer St,0,8540,
43.012288,0,4249,-76.202464,,,,,Onondaga Rd & McDonald Rd,0,4249,
43.082493,0,6464,-76.129994,,,,,Lyncourt Dr & S Berwick Rd,0,6464,
43.046,0,4242,-76.17754,,,,,S Wilbur Ave & Coleridge Ave,0,4242,
42.939799,0,12414,-76.578446,,,,,Perrine St & Washington St,0,12414,
43.031869,0,5521,-76.113462,,,,,Meadowbrook Dr & Westmoreland Ave,0,5521,
43.036275,0,5524,-76.190776,,,,,Grand Ave & Hillside Ave,0,5524,
43.036222,0,5525,-76.190986,,,,,Grand Ave & Hillside Ave,0,5525,
43.029351,0,5528,-76.111542,,,,,Nottingham Rd & Spaid Ave,0,5528,
43.044964,0,5529,-76.111425,,,,,Salt Springs Rd & Bruce St,0,5529,
43.188808,0,18130,-76.24428,,,,,Walmart - Clay,0,18130,
43.190044,0,18131,-76.24428,,,,,Dell Center Dr & Laser Dr,0,18131,
43.189605,0,18132,-76.239087,,,,,Bryant & Stratton College,0,18132,
43.187922,0,18133,-76.238976,,,,,Runnings,0,18133,
43.039678,0,14616,-76.270864,,,,,Camillus Commons Park-N-Ride,0,14616,
43.076578,0,47,-76.169423,,,,,Regional Transportation Center,0,47,
43.090665,0,15076,-75.215922,,,,,South St & Kossuth Ave,0,15076,
43.091079,0,15077,-75.217286,,,,,South St & Belmont Ave,0,15077,
43.089782,0,15074,-75.212996,,,,,South St & Webster Ave,0,15074,
43.090242,0,15075,-75.214545,,,,,South St & Mason St,0,15075,
43.088814,0,15072,-75.210553,,,,,South St & Margery St,0,15072,
43.089297,0,15073,-75.211571,,,,,South St & Jefferson Ave,0,15073,
43.087903,0,15070,-75.208517,,,,,South St & Bacon St,0,15070,
43.088449,0,15071,-75.209731,,,,,South St & Belle Ave,0,15071,
43.091427,0,15078,-75.218368,,,,,South St & George Pl,0,15078,
43.091694,0,15079,-75.21924,,,,,South St & Young Pl,0,15079,
43.048523,0,344,-76.136308,,,,,E Fayette St & S Crouse Ave,0,344,
43.04845,0,345,-76.13447,,,,,E Fayette St & University Ave,0,345,
43.048479,0,346,-76.13674,,,,,E Fayette St & S Crouse Ave,0,346,
43.048466,0,347,-76.131915,,,,,E Fayette St & Walnut Ave,0,347,
43.077815,0,6153,-76.106891,,,,,New Court Ave & Ashdale Ave,0,6153,
43.032206,0,6154,-76.129364,,,,,Oakwood,0,6154,
43.077878,0,6155,-76.107113,,,,,New Court Ave & Ashdale Ave,0,6155,
43.013028,0,12707,-76.117322,,,,,Skytop Rd & Tennity Ice Rink,0,12707,
43.076874,0,6157,-76.10598,,,,,New Court Ave & E Hampton PL,0,6157,
43.041521,0,12709,-76.134493,,,,UNIVERSITY AVE & MARSHALL ST,University Ave & Marshall St,0,12709,
43.042756,0,12708,-76.13443,,,,,University Ave & E Adams St,0,12708,
43.054369,0,10962,-76.146579,,,,,N Townsend St & E Willow St,0,10962,
43.053294,0,10960,-76.145581,,,,,N Townsend St & Hawley Ave,0,10960,
43.026435,0,4830,-76.186738,,,,,Glenwood Ave & Dundee Dr,0,4830,
43.065293,0,13454,-75.353973,,,,,Utica Rd & Homewood Dr,0,13454,
43.064317,0,6582,-76.100982,,,,,Glencove Rd & Mosley Dr,0,6582,
43.026847,0,4834,-76.187996,,,,,Glenwood Ave & Austin Ave,0,4834,
43.081759,0,13451,-75.228797,,,,,James St & Mohawk St,0,13451,
43.090165,0,8206,-76.102334,,,,,Tarbell Rd across NYS Thruway,0,8206,
43.036387,0,2268,-76.073292,,,,,E Genesee St & Terrace Dr,0,2268,
43.035972,0,2269,-76.070887,,,,,Orvilton Dr & E Genesee St,0,2269,
43.038211,0,2263,-76.078346,,,,,E Genesee St & Arbor Ln,0,2263,
43.036144,0,2266,-76.072047,,,,,E Genesee St & Paddock Dr,0,2266,
43.036387,0,2267,-76.073514,,,,,E Genesee St & Terrace Dr,0,2267,
43.064387,0,6588,-76.099698,,,,,Glencove Rd & Plymouth Dr,0,6588,
43.098994,0,8202,-76.103279,,,,,E Molloy Rd & Air Natl Guard Base,0,8202,
43.027195,0,7994,-76.122069,,,,,Lancaster Ave & York St,0,7994,
43.098765,0,8200,-76.106182,,,,,6012 E Molloy Rd,0,8200,
43.120868,0,8753,-76.20521,,,,,7300 Morgan Rd,0,8753,
43.116088,0,2045,-76.185313,,,,,Henry Clay Blvd & Clayton Manor - Flag Stop,0,2045,
43.0275,0,4817,-76.185454,,,,,Velasko Rd & Fairdale Ave,0,4817,
43.114055,0,2040,-76.184957,,,,,Henry Clay Blvd & Metropolitan Park - Flag Stop,0,2040,
43.052163,0,2041,-76.11267,,,,,Erie Blvd E & Bruce St,0,2041,
43.012651,0,17876,-76.125352,,,,,1320 Jamesville Ave,0,17876,
43.116858,0,2048,-76.185411,,,,,Henry Clay Blvd & Executive Dr,0,2048,
43.022361,0,11631,-76.113048,,,,,Colvin St & Westmoreland Ave,0,11631,
42.996444,0,11088,-76.130461,,,,,Nob Hill Apts Building #4,0,11088,
43.03357,0,10638,-76.156036,,,,,Bellevue Ave & Midland Ave,0,10638,
43.033491,0,10636,-76.157812,,,,,Bellevue Ave & Chester St,0,10636,
43.033191,0,10635,-76.164969,,,,,Bellevue Ave & Onondaga Ave,0,10635,
43.030819,0,11618,-76.111712,,,,,Nottingham Rd & Broad St,0,11618,
43.029378,0,11619,-76.111641,,,,,Nottingham Rd & Spaid Ave,0,11619,
43.211466,0,14138,-75.462725,,,,,S George St & Adams St,0,14138,
43.049647,0,9617,-76.153423,,,,,Washington St & S Clinton St,0,9617,
43.034919,0,11944,-76.111531,,,,,Montana St & Meadowbrook Dr,0,11944,
43.205273,0,14133,-75.463377,,,,,S James St & E Wright St,0,14133,
43.205887,0,14134,-75.462727,,,,,S James St & E North St,0,14134,
43.207409,0,14135,-75.461077,,,,,S James St & Louisa St,0,14135,
43.020905,0,11940,-76.107821,,,,,Nottingham Rd & Halton Rd,0,11940,
43.209882,0,14137,-75.464364,,,,,Ridge St & S George St,0,14137,
43.229623,0,18062,-75.49407,,,,,Erie Blvd & Canal Place Shopping Center,0,18062,
43.048154,0,17729,-75.381506,,,,,Franklin Ave & College St,0,17729,
43.013824,0,11082,-76.135476,,,,E BRIGHTON AVE,E Brighton Ave & Ivy Ridge Rd,0,11082,
43.452655,0,17724,-76.509028,,,,,W 1st St & W Utica St,0,17724,
43.102104,0,17725,-75.230349,,,,,Lafayette St & Genesee St,0,17725,
43.115369,0,17726,-75.274587,,,,,Whitesboro St & Hall Ave,0,17726,
43.450203,0,17722,-76.507852,,,,,Erie St & W 1st St,0,17722,
43.224586,0,18061,-75.485625,,,,,Erie Blvd & Westgate Plaza,0,18061,
43.040593,0,10092,-76.137715,,,,,Waverly Ave & Irving Ave,0,10092,
43.038116,0,10091,-76.131476,,,,,College Place,0,10091,
43.035823,0,10094,-76.1404,,,,,E Raynor Ave & Henry St,0,10094,
43.086335,0,13186,-75.261821,,,,,Genesee St & Emerson Ave,0,13186,
43.078117,0,17749,-75.338708,,,,,Middle Settlement Rd & 4355 Middle Settlement Rd,0,17749,
43.095018,0,12949,-75.20699,,,,,Bleecker St & Jefferson Ave,0,12949,
43.09579,0,12948,-75.209571,,,,,Bleecker St & Pelletieri Ave,0,12948,
43.100175,0,12943,-75.224042,,,,,Bleecker St & Kent St,0,12943,
43.100468,0,12942,-75.224914,,,,,Bleecker St & 1st St,0,12942,
43.100627,0,12941,-75.225739,,,,,Academy St & Bleecker St,0,12941,
43.096333,0,12947,-75.211354,,,,,Bleecker St & Kossuth Ave,0,12947,
43.097426,0,12946,-75.214931,,,,,Bleecker St & Hubbell St,0,12946,
43.099274,0,12945,-75.221029,,,,,Bleecker St & 3rd Ave,0,12945,
43.305014,0,15664,-76.414242,,,,,Curtis St & W 3rd St S,0,15664,
43.082889,0,7074,-76.068298,,,,,Winchester Rd & Wembridge Dr,0,7074,
43.074577,0,17746,-75.342137,,,,,Middle Settlement Rd & The Meadows Apts W,0,17746,
43.053323,0,7070,-76.148901,,,,,E Willow St & N State St,0,7070,
43.088787,0,13189,-75.256896,,,,,Genesee St & Irving Pl,0,13189,
43.212479,0,14395,-75.453968,,,,,E Court St & Steuben St,0,14395,
43.210691,0,14390,-75.457415,,,,,N James St & Dominick St,0,14390,
43.228003,0,14391,-75.441441,,,,,Black River Blvd N & E Oak St,0,14391,
43.218276,0,14392,-75.451415,,,,,N James St & Vine St,0,14392,
43.216713,0,14393,-75.452088,,,,,N James St & Turin St,0,14393,
43.048021,0,14398,-76.145614,,,,,E Genesee St & S Townsend St,0,14398,
43.049499,0,14399,-76.092313,,,,,Springfield Rd & Fayette Blvd,0,14399,
43.455532,0,15915,-76.499207,,,,,E 7th St & E Utica St,0,15915,
43.454288,0,15914,-76.49852,,,,,E 7th St & E Albany St,0,15914,
42.932595,0,12493,-76.566967,,,,,Dill St & North St,0,12493,
43.058052,0,6975,-76.151215,,,,,Butternut St & Prospect Ave,0,6975,
43.449052,0,15910,-76.495857,,,,,Bunner St & E 7th St,0,15910,
43.451549,0,15912,-76.497182,,,,,E 7th St & Church St,0,15912,
43.060941,0,8169,-76.06506,,,,BRIDGE ST & CHEVY DR,Chevy Dr & Bridge St,0,8169,
43.455865,0,15919,-76.503044,,,,,E 4th St & E Mohawk St,0,15919,
43.454845,0,15918,-76.502258,,,,,E Utica St & E 4th St,0,15918,
43.059214,0,6978,-76.148621,,,,,Butternut St & N McBride St,0,6978,
43.059088,0,6979,-76.148806,,,,,Butternut St & N McBride St,0,6979,
43.080927,0,8170,-76.121206,,,,,Arterial Rd & Schaffer Av,0,8170,
43.024793,0,8389,-76.128711,,,,,Comstock Av & Comstock Lot,0,8389,
43.025309,0,8388,-76.135507,,,,,Jamesville Ave & 239 Jamesville Av e,0,8388,
43.021959,0,8387,-76.133391,,,,,Jamesville Rd & PercyHughes School,0,8387,
43.016744,0,8386,-76.137174,,,,,E Brighton Av & Ivy Ridge Apts,0,8386,
42.92492,0,12061,-76.579508,,,,,Garrow St & Genesee St,0,12061,
42.922185,0,12062,-76.577857,,,,,Garrow St & Arch St,0,12062,
43.011109,0,4388,-76.155806,,,,ATLANTIC AVE & SHIRLEY DR,Atlantic Ave & Shirley Dr,0,4388,
43.04748,0,4383,-76.183252,,,,,Tompkins St & Emerson Ave,0,4383,
43.003615,0,4382,-76.153498,,,,,Valley Dr & Kimber Ave,0,4382,
43.011163,0,4387,-76.155634,,,,,Atlantic Ave & Shirley Dr,0,4387,
43.047724,0,4386,-76.186349,,,,,Milton Ave & Ulster St,0,4386,
43.019568,0,1371,-76.142448,,,,S SALINA ST & E LAFAYETTE AVE,S Salina St & E Lafayette Ave,0,1371,
43.017222,0,1377,-76.141416,,,,,S Salina St & W Pleasant Ave,0,1377,
43.018126,0,1376,-76.141797,,,,S SALINA ST & W NEWELL ST,S Salina St & W Newell St,0,1376,
43.109438,0,13720,-75.271731,,,,,Campbell Ave & Dudley Ave,0,13720,
43.108873,0,13722,-75.267934,,,,,Campbell Ave & Champlin Ave,0,13722,
43.108107,0,13723,-75.26608,,,,,Caroline St & Tabor Pl,0,13723,
43.107187,0,13724,-75.264043,,,,,Caroline Ave & Nye Ave,0,13724,
43.106796,0,13725,-75.263159,,,,,Caroline St & Kellogg Ave,0,13725,
43.106313,0,13726,-75.262054,,,,,Caroline St & Downer Ave,0,13726,
43.105903,0,13727,-75.261122,,,,,Caroline St & Mathews Ave,0,13727,
43.107388,0,13728,-75.259828,,,,,Mathews Ave & Highland Ave,0,13728,
43.10891,0,13729,-75.258608,,,,,Mathews Ave & Whitesboro St,0,13729,
43.060235,0,2455,-76.128156,,,,,Pattison St & Shuart Ave,0,2455,
43.070111,0,2451,-76.079688,,,,JAMES ST & HIGHLAND AVE,James St & Highland Ave,0,2451,
43.070041,0,2450,-76.080935,,,,JAMES ST & ROBY AVE,James St & Roby Ave,0,2450,
43.060217,0,2453,-76.128329,,,,,Shuart Ave & Pattison St,0,2453,
43.070048,0,2452,-76.079923,,,,JAMES ST & HIGHLAND AVE,James St & Highland Ave,0,2452,
43.005601,0,7854,-75.987078,,,,,Limestone Gardens,0,7854,
42.933417,0,16801,-76.556573,,,,,E Genesee St & Lewis St,0,16801,
42.926601,0,12138,-76.57651,,,,,Genesee St & Jefferson St,0,12138,
43.072277,0,6368,-76.139146,,,,,Grant Blvd & Wadsworth St,0,6368,
42.920464,0,12132,-76.571788,,,,,Chapman Ave & Worden Ave,0,12132,
42.92005,0,12133,-76.576085,,,,,Chapman Ave & Garrow St,0,12133,
43.072207,0,6361,-76.141109,,,,,Grant Blvd & Greenland Dr,0,6361,
42.92554,0,12136,-76.578427,,,,,Genesee St & Park Pl,0,12136,
42.926098,0,12137,-76.577518,,,,,Genesee St & Parker St,0,12137,
42.921962,0,12134,-76.577486,,,,,Garrow St & Fitch Ave,0,12134,
42.924947,0,12135,-76.57941,,,,,Garrow St & Genesee St,0,12135,
43.120914,0,9336,-76.142912,,,,,Brewerton Rd & Wally Rd,0,9336,
43.049349,0,10405,-76.163703,,,,,600 Erie Blvd W,0,10405,
43.144923,0,9332,-76.126798,,,,,N Main St & Bear Rd,0,9332,
43.112823,0,10158,-76.146383,,,,,Brewerton Rd & Bailey Rd,0,10158,
43.144015,0,9291,-76.324643,,,,,Syracuse St & Van Buren Rd,0,9291,
43.162541,0,9296,-76.323984,,,,,E Oneida St & Spruce St,0,9296,
43.059131,0,14899,-76.134675,,,,,James St & Oak St,0,14899,
43.225283,0,14092,-75.408982,,,,,Hangar Rd & Moody St,0,14092,
43.225091,0,14091,-75.40698,,,,,Otis St & Hangar Rd,0,14091,
43.202246,0,3232,-76.278143,,,,,County Hwy 57 & N Shore Rd,0,3232,
43.11242,0,1968,-76.159921,,,,,Buckley Rd & Bailey Rd,0,1968,
43.194115,0,3237,-76.276346,,,,,State Route 57 & Verplank Rd,0,3237,
43.202443,0,3234,-76.278267,,,,,County Hwy 57 & N Shore Rd,0,3234,
42.994244,0,1617,-76.143609,,,,S SALINA ST & E WARRINGTON RD,S Salina St & E Warrington Rd,0,1617,
43.043261,0,5197,-76.236068,,,,,Onondaga Rd S & Elmtree Ln,0,5197,
43.194384,0,3239,-76.276458,,,,,State Route 57 & Verplank Rd,0,3239,
42.993635,0,1612,-76.143783,,,,S SALINA ST & ROSEMONT DR,S Salina St & Rosemont Dr,0,1612,
43.122105,0,1962,-76.155783,,,,,W Taft Rd & Allen Rd,0,1962,
43.140526,0,1963,-76.227638,,,,,Oswego Rd & RiverCrest Rd,0,1963,
43.117593,0,13261,-76.144474,,,,,Route 11 & 3732 Route 11,0,13261,
43.067359,0,13260,-76.159163,,,,,N Salina St & Court St,0,13260,
43.11943,0,13262,-76.146126,,,,,Tops Airport Plaza,0,13262,
43.133882,0,2870,-76.301341,,,,,Idlewood Blvd & State Fair Blvd,0,2870,
43.133344,0,2877,-76.302317,,,,,Idlewood Blvd & Cedarwood Blvd,0,2877,
43.133532,0,2875,-76.302082,,,,,Idlewood Blvd & Cedarwood Blvd,0,2875,
43.220833,0,14272,-75.452251,,,,,Washington St & Garden St,0,14272,
43.218793,0,14277,-75.446745,,,,,E Garden St & East Ave,0,14277,
43.219376,0,14276,-75.448309,,,,,E Garden St & Black River Blvd N,0,14276,
43.220168,0,14274,-75.450415,,,,,W Garden St & N James St,0,14274,
43.21997,0,14279,-75.444368,,,,,Chatham St & E Linden St,0,14279,
43.218393,0,14278,-75.445661,,,,,E Garden St & Chatham St,0,14278,
43.044238,0,5442,-76.139363,,,,,Harrison St & Elizabeth Blackwell St,0,5442,
43.044282,0,5441,-76.139079,,,,,Harrison St & Elizabeth Blackwell St,0,5441,
43.043511,0,5445,-76.137859,,,,,Irving Ave & E Adams St,0,5445,
43.32412,0,15605,-76.412343,,,,,S 4th St & Utica St,0,15605,
43.032637,0,5504,-76.11177,,,,,Meadowbrook Dr & Nottingham Rd,0,5504,
43.038411,0,5500,-76.181187,,,,,Grand Ave & Holden St,0,5500,
43.068897,0,541,-76.105416,,,,,James St & S Midler Ave,0,541,
43.069003,0,546,-76.104045,,,,,James St & Rigi Ave,0,546,
43.068958,0,547,-76.103996,,,,,James St & Nichols Ave,0,547,
43.069031,0,544,-76.105354,,,,,N Midler Ave & James St,0,544,
43.069073,0,549,-76.102564,,,,,James St & Homecroft Rd,0,549,
43.064203,0,6567,-76.103623,,,,,Glencove Rd & Nichols Ave,0,6567,
43.089544,0,15057,-75.187685,,,,,Pitcher St & Ehlers Ave,0,15057,
43.093862,0,15050,-75.19793,,,,,Gilbert St & Catherine St,0,15050,
43.095678,0,15051,-75.195482,,,,0 BROAD ST & FLOYD AVE,Gilbert St & Broad St,0,15051,
43.036412,0,7684,-76.149567,,,,0,S Salina St & Tallman St,0,7684,
43.034957,0,7681,-76.207976,,,,,Bishop Ludden,0,7681,
43.218248,0,14269,-75.452776,,,,,Turin St & Vine St,0,14269,
43.031357,0,3826,-76.153917,,,,CORTLAND AVE & MIDLAND AVE,Cortland Ave & Midland Ave,0,3826,
43.037162,0,3823,-76.159017,,,,,South Ave & White St,0,3823,
43.042814,0,8444,-76.065922,,,,,Kinne Rd & Erie Blvd E,0,8444,
43.037392,0,8445,-76.169294,,,,,Delaware St & Sabine St,0,8445,
43.038118,0,8446,-76.170712,,,,,Delaware St & 538 Delaware St,0,8446,
43.03905,0,8447,-76.17255,,,,,Delaware St & S Geddes St,0,8447,
43.05133,0,8440,-76.088557,,,,,Springfield Rd & Caton Dr,0,8440,
43.051435,0,8441,-76.08636,,,,,Springfield Rd & Caton Dr,0,8441,
43.051618,0,8442,-76.082843,,,,,Springfield Rd & Masters Rd,0,8442,
43.036373,0,8449,-76.188148,,,,,Velasko Rd & Grand Ave,0,8449,
43.204482,0,14262,-75.433479,,,,,E Dominick St & Gansevoort Ave,0,14262,
43.048367,0,367,-76.121414,,,,,Columbus Ave & E Fayette St,0,367,
43.204423,0,14263,-75.435533,,,,,E Dominick St & Nock St,0,14263,
43.048301,0,360,-76.127646,,,,,S Beech St & E Fayette St,0,360,
43.453303,0,16125,-76.511848,,,,,W 3rd St & Mohawk St,0,16125,
43.455809,0,16127,-76.513236,,,,,W 3rd St & W Bridge St,0,16127,
43.454565,0,16126,-76.512548,,,,,W 3rd St & W Oneida St,0,16126,
43.448274,0,16121,-76.509023,,,,,W 3rd St & Niagara St,0,16121,
43.449509,0,16122,-76.509711,,,,,W 3rd St & Erie St,0,16122,
43.039333,0,6179,-76.130857,,,,,University Pl & College Pl,0,6179,
43.036306,0,6173,-76.129641,,,,,Euclid Ave & Comstock Ave,0,6173,
43.111303,0,17131,-76.253164,,,,,Dwight Pk Circle & Dwight Pk Dr,0,17131,
43.046533,0,2201,-76.122639,,,,,E Genesee St & Bassett St,0,2201,
43.04603,0,2205,-76.121356,,,,,E Genesee St & Columbus Ave,0,2205,
43.043196,0,2208,-76.107245,,,,,E Genesee St & Ferris Ave,0,2208,
43.063791,0,11584,-76.087788,,,,,Thompson Rd & Bristol Labs,0,11584,
43.068308,0,11580,-76.115773,,,,,James St & Shotwell Park,0,11580,
43.055128,0,11588,-76.082896,,,,,Thompson Rd & Headson Dr,0,11588,
43.053542,0,11589,-76.081962,,,,,Thompson Rd & Alpine Dr,0,11589,
43.112725,0,13339,-75.195407,,,,,Herkimer Rd & Elmhurst Rd,0,13339,
43.035824,0,17526,-76.103559,,,,,Euclid Ave & Shirley Rd,0,17526,
43.036413,0,17527,-76.102312,,,,,Euclid Ave & Bradford Pkwy,0,17527,
43.034886,0,17524,-76.105843,,,,,Euclid Ave & Bradford Ln,0,17524,
43.034867,0,17525,-76.104721,,,,,Euclid Ave & Standish Dr,0,17525,
43.0714,0,17522,-76.128667,,,,,Brattle Rd & Mertens Ave,0,17522,
43.072626,0,17523,-76.128739,,,,,Brattle Rd & Grant Blvd,0,17523,
43.067623,0,17520,-76.130143,,,,,Rugby Rd & Wendell Ter,0,17520,
43.068257,0,17521,-76.128463,,,,,Brattle Rd & Kline St,0,17521,
43.027197,0,4839,-76.189069,,,,,Glenwood Ave & Sunhill Ter,0,4839,
43.053795,0,4529,-76.190626,,,,,Milton Ave & Herkimer St,0,4529,
43.049987,0,13459,-75.37841,,,,,N Park Row & Kirkland Ave,0,13459,
43.054631,0,13456,-75.367391,,,,,Utica Rd & Stebbins Dr,0,13456,
43.051931,0,13457,-75.374535,,,,,Utica Rd & Taylor Ave,0,13457,
43.052837,0,4525,-76.189961,,,,,Milton Ave & Erie St,0,4525,
43.058723,0,13455,-75.362057,,,,,Utica Rd & Robinson Rd,0,13455,
43.069447,0,13453,-75.346093,,,,,Utica Rd & Limberlost Rd,0,13453,
43.077585,0,13450,-75.220574,,,,,Sherman Dr & James St,0,13450,
43.093706,0,4520,-76.170799,,,,,Buckley Rd & Elwood Davis Rd,0,4520,
43.037639,0,7993,-76.138436,,,,,VanBuren St & Irving Ave,0,7993,
43.036403,0,7992,-76.128024,,,,,Euclid Ave & Ostrom Ave,0,7992,
43.026618,0,7990,-76.118098,,,,,Westcott St & Meadowbrook Dr,0,7990,
43.084908,0,4423,-76.175846,,,,,Buckley Rd & E Norwood Ave,0,4423,
43.035857,0,11634,-76.161424,,,,,Tallman St & Rich St,0,11634,
43.035678,0,11635,-76.162597,,,,,Tallman St & Palmer Ave,0,11635,
43.028427,0,7999,-76.118304,,,,,Westcott St & Barry Park,0,7999,
43.033621,0,11637,-76.164832,,,,,Onondaga Ave & Bellevue Ave,0,11637,
43.039523,0,9433,-76.022338,,,,,NE Medical Center,0,9433,
43.036062,0,11633,-76.160067,,,,,Tallman St & Hudson St,0,11633,
43.053074,0,8149,-76.066426,,,,,Widewaters Pkwy & Bridge St,0,8149,
43.109444,0,13330,-75.168431,,,,,Cedarbrook Cres & Briarcliffe Ave,0,13330,
43.460723,0,15932,-76.497277,,,,,E 10th St & E Bridge St,0,15932,
43.086,0,4426,-76.175351,,,,,Buckley Rd & Beechwood Ave,0,4426,
43.085868,0,13185,-75.262754,,,,,Genesee St & Kenyon Ct,0,13185,
43.072193,0,17748,-75.343107,,,,,Middle Settlement Rd & 4290 Middle Settlement Rd W,0,17748,
43.086706,0,13187,-75.261063,,,,,Genesee St & Auburn Ave,0,13187,
43.080883,0,13180,-75.272579,,,,,Genesee St & Seward Ave,0,13180,
43.081386,0,13181,-75.271584,,,,,Genesee St & Beverly Pl,0,13181,
43.082339,0,13182,-75.269731,,,,,Genesee St & Proctor Blvd,0,13182,
43.084598,0,13183,-75.265279,,,,,Genesee St & Prospect St,0,13183,
43.061163,0,6998,-76.145261,,,,,Butternut St & Peters St,0,6998,
43.089345,0,17740,-75.224548,,,,,Eagle St & Hannaford Shopping Center,0,17740,
43.087897,0,13188,-75.258675,,,,,Genesee St & Parkside Ct,0,13188,
43.074264,0,17747,-75.342215,,,,,Middle Settlement Rd & The Meadows Apts,0,17747,
43.079426,0,17744,-75.335098,,,,,Middle Settlement Rd & 4388 Middle Settlement Rd,0,17744,
43.078009,0,17745,-75.338598,,,,,Middle Settlement Rd & 4350 Middle Settlement Rd,0,17745,
43.048065,0,8639,-76.277963,,,,,Knowell Rd & Charles Dr,0,8639,
